league,year,home & away,scored,missed,result,wins,draws,loses,pts,team,date
RFPL,2017,h,4,0,w,1,0,0,3,Anzhi Makhachkala,
RFPL,2017,a,0,2,l,0,0,1,0,Anzhi Makhachkala,
RFPL,2017,h,1,1,d,0,1,0,1,Anzhi Makhachkala,
RFPL,2017,a,2,3,l,0,0,1,0,Anzhi Makhachkala,
RFPL,2017,h,2,0,w,1,0,0,3,Anzhi Makhachkala,
RFPL,2017,a,1,1,d,0,1,0,1,Anzhi Makhachkala,
RFPL,2017,h,1,4,l,0,0,1,0,Anzhi Makhachkala,
RFPL,2017,a,0,1,l,0,0,1,0,Anzhi Makhachkala,
RFPL,2017,h,0,1,l,0,0,1,0,Anzhi Makhachkala,
RFPL,2017,a,1,2,l,0,0,1,0,Anzhi Makhachkala,
RFPL,2017,h,0,2,l,0,0,1,0,Anzhi Makhachkala,
RFPL,2017,a,1,2,l,0,0,1,0,Anzhi Makhachkala,
RFPL,2017,a,0,1,l,0,0,1,0,Amkar,
RFPL,2017,a,0,1,l,0,0,1,0,Amkar,
RFPL,2017,h,0,1,l,0,0,1,0,Amkar,
RFPL,2017,a,0,3,l,0,0,1,0,Amkar,
RFPL,2017,h,0,0,d,0,1,0,1,Amkar,
RFPL,2017,a,1,1,d,0,1,0,1,Amkar,
RFPL,2017,h,0,1,l,0,0,1,0,Amkar,
RFPL,2017,a,1,0,w,1,0,0,3,Amkar,
RFPL,2017,h,0,1,l,0,0,1,0,Amkar,
RFPL,2017,a,1,0,w,1,0,0,3,Amkar,
RFPL,2017,h,3,0,w,1,0,0,3,Amkar,
RFPL,2017,a,1,0,w,1,0,0,3,Amkar,
RFPL,2017,h,0,0,d,0,1,0,1,Amkar,
RFPL,2017,a,0,0,d,0,1,0,1,Amkar,
RFPL,2017,h,1,1,d,0,1,0,1,Amkar,
RFPL,2017,h,1,2,l,0,0,1,0,Amkar,
RFPL,2017,a,0,0,d,0,1,0,1,Amkar,
RFPL,2017,h,2,1,w,1,0,0,3,Amkar,
RFPL,2017,a,0,3,l,0,0,1,0,Amkar,
RFPL,2017,h,1,3,l,0,0,1,0,Amkar,
RFPL,2017,a,0,0,d,0,1,0,1,Amkar,
RFPL,2017,h,0,2,l,0,0,1,0,Amkar,
RFPL,2017,h,2,1,w,1,0,0,3,Amkar,
RFPL,2017,a,2,0,w,1,0,0,3,Amkar,
RFPL,2017,h,0,3,l,0,0,1,0,Amkar,
RFPL,2017,a,0,3,l,0,0,1,0,Amkar,
RFPL,2017,a,2,0,w,1,0,0,3,Amkar,
RFPL,2017,h,0,2,l,0,0,1,0,Amkar,
RFPL,2017,a,2,0,w,1,0,0,3,Amkar,
RFPL,2017,h,0,0,d,0,1,0,1,Amkar,
RFPL,2017,a,2,1,w,1,0,0,3,FC Krasnodar,
RFPL,2017,h,2,0,w,1,0,0,3,FC Krasnodar,
RFPL,2017,a,0,2,l,0,0,1,0,FC Krasnodar,
RFPL,2017,h,1,1,d,0,1,0,1,FC Krasnodar,
RFPL,2017,a,3,2,w,1,0,0,3,FC Krasnodar,
RFPL,2017,h,1,1,d,0,1,0,1,FC Krasnodar,
RFPL,2017,a,0,0,d,0,1,0,1,FC Krasnodar,
RFPL,2017,h,2,0,w,1,0,0,3,FC Krasnodar,
RFPL,2017,a,1,0,w,1,0,0,3,FC Krasnodar,
RFPL,2017,a,5,1,w,1,0,0,3,FC Krasnodar,
RFPL,2017,h,0,2,l,0,0,1,0,FC Krasnodar,
RFPL,2017,a,0,1,l,0,0,1,0,FC Krasnodar,
RFPL,2017,h,0,1,l,0,0,1,0,FC Krasnodar,
RFPL,2017,a,0,2,l,0,0,1,0,FC Krasnodar,
RFPL,2017,h,4,1,w,1,0,0,3,FC Krasnodar,
RFPL,2017,a,3,1,w,1,0,0,3,FC Krasnodar,
RFPL,2017,h,1,4,l,0,0,1,0,FC Krasnodar,
RFPL,2017,a,1,0,w,1,0,0,3,FC Krasnodar,
RFPL,2017,h,3,2,w,1,0,0,3,FC Krasnodar,
RFPL,2017,a,3,1,w,1,0,0,3,FC Krasnodar,
RFPL,2017,h,3,1,w,1,0,0,3,FC Krasnodar,
RFPL,2017,a,0,0,d,0,1,0,1,FC Krasnodar,
RFPL,2017,h,0,1,l,0,0,1,0,FC Krasnodar,
RFPL,2017,h,1,1,d,0,1,0,1,FC Krasnodar,
RFPL,2017,a,2,1,w,1,0,0,3,FC Krasnodar,
RFPL,2017,h,3,0,w,1,0,0,3,FC Krasnodar,
RFPL,2017,a,1,2,l,0,0,1,0,FC Krasnodar,
RFPL,2017,h,2,0,w,1,0,0,3,FC Krasnodar,
RFPL,2017,a,1,0,w,1,0,0,3,FC Krasnodar,
RFPL,2017,h,1,1,d,0,1,0,1,FC Krasnodar,
RFPL,2017,h,1,1,d,0,1,0,1,Ural,
RFPL,2017,a,1,0,w,1,0,0,3,Ural,
RFPL,2017,h,1,1,d,0,1,0,1,Ural,
RFPL,2017,a,1,1,d,0,1,0,1,Ural,
RFPL,2017,h,1,1,d,0,1,0,1,Ural,
RFPL,2017,a,2,2,d,0,1,0,1,Ural,
RFPL,2017,h,0,0,d,0,1,0,1,Ural,
RFPL,2017,a,1,2,l,0,0,1,0,Ural,
RFPL,2017,h,1,1,d,0,1,0,1,Ural,
RFPL,2017,a,1,0,w,1,0,0,3,Ural,
RFPL,2017,h,3,1,w,1,0,0,3,Ural,
RFPL,2017,a,0,2,l,0,0,1,0,Ural,
RFPL,2017,h,2,1,w,1,0,0,3,Ural,
RFPL,2017,h,2,0,w,1,0,0,3,Ural,
RFPL,2017,a,1,1,d,0,1,0,1,Ural,
RFPL,2017,h,2,2,d,0,1,0,1,Ural,
RFPL,2017,a,0,2,l,0,0,1,0,Ural,
RFPL,2017,h,0,1,l,0,0,1,0,Ural,
RFPL,2017,a,1,2,l,0,0,1,0,Ural,
RFPL,2017,h,1,1,d,0,1,0,1,Ural,
RFPL,2017,a,0,1,l,0,0,1,0,Ural,
RFPL,2017,h,0,2,l,0,0,1,0,Ural,
RFPL,2017,a,3,0,w,1,0,0,3,Ural,
RFPL,2017,h,1,1,d,0,1,0,1,Ural,
RFPL,2017,a,2,2,d,0,1,0,1,Ural,
RFPL,2017,h,2,1,w,1,0,0,3,Ural,
RFPL,2017,a,1,0,w,1,0,0,3,Ural,
RFPL,2017,a,0,0,d,0,1,0,1,Ural,
RFPL,2017,h,0,2,l,0,0,1,0,Ural,
RFPL,2017,a,0,1,l,0,0,1,0,Ural,
RFPL,2017,a,0,1,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,1,0,w,1,0,0,3,Arsenal Tula,
RFPL,2017,a,1,2,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,1,2,l,0,0,1,0,Arsenal Tula,
RFPL,2017,a,0,2,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,2,2,d,0,1,0,1,Arsenal Tula,
RFPL,2017,a,2,1,w,1,0,0,3,Arsenal Tula,
RFPL,2017,h,0,1,l,0,0,1,0,Arsenal Tula,
RFPL,2017,a,2,2,d,0,1,0,1,Arsenal Tula,
RFPL,2017,h,1,0,w,1,0,0,3,Arsenal Tula,
RFPL,2017,a,0,1,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,1,0,w,1,0,0,3,Arsenal Tula,
RFPL,2017,a,1,0,w,1,0,0,3,Arsenal Tula,
RFPL,2017,a,2,3,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,1,0,w,1,0,0,3,Arsenal Tula,
RFPL,2017,a,2,1,w,1,0,0,3,Arsenal Tula,
RFPL,2017,h,0,0,d,0,1,0,1,Arsenal Tula,
RFPL,2017,a,2,3,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,0,1,l,0,0,1,0,Arsenal Tula,
RFPL,2017,a,1,1,d,0,1,0,1,Arsenal Tula,
RFPL,2017,h,1,0,w,1,0,0,3,Arsenal Tula,
RFPL,2017,a,2,0,w,1,0,0,3,Arsenal Tula,
RFPL,2017,h,2,2,d,0,1,0,1,Arsenal Tula,
RFPL,2017,a,1,2,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,2,1,w,1,0,0,3,Arsenal Tula,
RFPL,2017,a,0,3,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,3,3,d,0,1,0,1,Arsenal Tula,
RFPL,2017,h,2,1,w,1,0,0,3,Arsenal Tula,
RFPL,2017,a,0,6,l,0,0,1,0,Arsenal Tula,
RFPL,2017,h,2,0,w,1,0,0,3,Arsenal Tula,
RFPL,2017,h,0,1,l,0,0,1,0,Tosno,
RFPL,2017,a,0,2,l,0,0,1,0,Tosno,
RFPL,2017,h,0,1,l,0,0,1,0,Tosno,
RFPL,2017,a,2,1,w,1,0,0,3,Tosno,
RFPL,2017,h,1,2,l,0,0,1,0,Tosno,
RFPL,2017,a,2,0,w,1,0,0,3,Tosno,
RFPL,2017,h,0,0,d,0,1,0,1,Tosno,
RFPL,2017,a,0,1,l,0,0,1,0,Tosno,
RFPL,2017,h,2,2,d,0,1,0,1,Tosno,
RFPL,2017,h,2,2,d,0,1,0,1,Tosno,
RFPL,2017,a,1,3,l,0,0,1,0,Tosno,
RFPL,2017,h,1,0,w,1,0,0,3,Tosno,
RFPL,2017,a,0,0,d,0,1,0,1,Tosno,
RFPL,2017,h,1,1,d,0,1,0,1,Tosno,
RFPL,2017,a,1,0,w,1,0,0,3,Tosno,
RFPL,2017,h,1,3,l,0,0,1,0,Tosno,
RFPL,2017,a,0,5,l,0,0,1,0,Tosno,
RFPL,2017,h,3,2,w,1,0,0,3,Tosno,
RFPL,2017,a,0,6,l,0,0,1,0,Tosno,
RFPL,2017,h,1,3,l,0,0,1,0,Tosno,
RFPL,2017,a,1,0,w,1,0,0,3,Tosno,
RFPL,2017,h,0,1,l,0,0,1,0,Tosno,
RFPL,2017,a,0,2,l,0,0,1,0,Tosno,
RFPL,2017,a,1,2,l,0,0,1,0,Tosno,
RFPL,2017,h,2,2,d,0,1,0,1,Tosno,
RFPL,2017,a,0,1,l,0,0,1,0,Tosno,
RFPL,2017,h,0,2,l,0,0,1,0,Tosno,
RFPL,2017,a,0,2,l,0,0,1,0,Tosno,
RFPL,2017,h,1,2,l,0,0,1,0,Tosno,
RFPL,2017,a,0,5,l,0,0,1,0,Tosno,
RFPL,2017,h,0,2,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,1,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,2,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,1,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,2,0,w,1,0,0,3,SKA-Khabarovsk,
RFPL,2017,h,1,1,d,0,1,0,1,SKA-Khabarovsk,
RFPL,2017,a,0,0,d,0,1,0,1,SKA-Khabarovsk,
RFPL,2017,h,0,0,d,0,1,0,1,SKA-Khabarovsk,
RFPL,2017,a,1,1,d,0,1,0,1,SKA-Khabarovsk,
RFPL,2017,h,2,2,d,0,1,0,1,SKA-Khabarovsk,
RFPL,2017,a,0,3,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,2,1,w,1,0,0,3,SKA-Khabarovsk,
RFPL,2017,a,0,2,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,2,2,d,0,1,0,1,SKA-Khabarovsk,
RFPL,2017,a,1,4,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,1,2,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,2,4,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,1,2,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,4,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,1,3,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,0,1,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,1,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,0,3,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,0,d,0,1,0,1,SKA-Khabarovsk,
RFPL,2017,h,0,2,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,2,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,0,1,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,1,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,h,0,1,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2017,a,0,6,l,0,0,1,0,SKA-Khabarovsk,
RFPL,2018,h,1,0,w,1,0,0,3,Spartak Moscow,
RFPL,2018,a,0,0,d,0,1,0,1,Spartak Moscow,
